Training: 2023-02-21 10:38:06,776-rank_id: 0
Training: 2023-02-21 14:22:44,884-Speed 1570.38 samples/sec   Loss 12.4457   LearningRate 0.000966   Epoch: 3   Global Step: 5050   Fp16 Grad Scale: 131072   Required: 33 hours
Training: 2023-02-21 14:23:10,792-Speed 1581.04 samples/sec   Loss 12.4063   LearningRate 0.000965   Epoch: 3   Global Step: 5060   Fp16 Grad Scale: 131072   Required: 33 hours
Training: 2023-02-21 14:23:36,738-Speed 1578.69 samples/sec   Loss 12.2842   LearningRate 0.000965   Epoch: 3   Global Step: 5070   Fp16 Grad Scale: 131072   Required: 33 hours
Training: 2023-02-21 14:24:02,739-Speed 1575.38 samples/sec   Loss 12.2337   LearningRate 0.000964   Epoch: 3   Global Step: 5080   Fp16 Grad Scale: 131072   Required: 33 hours
Training: 2023-02-21 14:24:28,734-Speed 1575.76 samples/sec   Loss 12.2942   LearningRate 0.000964   Epoch: 3   Global Step: 5090   Fp16 Grad Scale: 131072   Required: 33 hours
Training: 2023-02-21 14:24:54,674-Speed 1579.05 samples/sec   Loss 12.2867   LearningRate 0.000964   Epoch: 3   Global Step: 5100   Fp16 Grad Scale: 131072   Required: 33 hours
Training: 2023-02-21 14:25:20,582-Speed 1581.03 samples/sec   Loss 12.2794   LearningRate 0.000963   Epoch: 3   Global Step: 5110   Fp16 Grad Scale: 131072   Required: 33 hours
Training: 2023-02-21 14:25:46,481-Speed 1581.53 samples/sec   Loss 12.2906   LearningRate 0.000963   Epoch: 3   Global Step: 5120   Fp16 Grad Scale: 131072   Required: 33 hours
Training: 2023-02-21 14:26:12,522-Speed 1573.00 samples/sec   Loss 12.1700   LearningRate 0.000962   Epoch: 3   Global Step: 5130   Fp16 Grad Scale: 131072   Required: 33 hours
Training: 2023-02-21 14:26:38,454-Speed 1579.53 samples/sec   Loss 12.1862   LearningRate 0.000962   Epoch: 3   Global Step: 5140   Fp16 Grad Scale: 131072   Required: 33 hours
Training: 2023-02-21 14:27:04,343-Speed 1582.19 samples/sec   Loss 12.2731   LearningRate 0.000961   Epoch: 3   Global Step: 5150   Fp16 Grad Scale: 131072   Required: 33 hours
Training: 2023-02-21 14:27:30,230-Speed 1582.30 samples/sec   Loss 12.1959   LearningRate 0.000961   Epoch: 3   Global Step: 5160   Fp16 Grad Scale: 131072   Required: 33 hours
Training: 2023-02-21 14:27:56,135-Speed 1581.23 samples/sec   Loss 12.0561   LearningRate 0.000961   Epoch: 3   Global Step: 5170   Fp16 Grad Scale: 131072   Required: 33 hours
Training: 2023-02-21 14:28:22,100-Speed 1577.56 samples/sec   Loss 12.1371   LearningRate 0.000960   Epoch: 3   Global Step: 5180   Fp16 Grad Scale: 131072   Required: 33 hours
Training: 2023-02-21 14:28:48,274-Speed 1564.91 samples/sec   Loss 12.1386   LearningRate 0.000960   Epoch: 3   Global Step: 5190   Fp16 Grad Scale: 131072   Required: 33 hours
Training: 2023-02-21 14:29:14,263-Speed 1576.14 samples/sec   Loss 12.1427   LearningRate 0.000959   Epoch: 3   Global Step: 5200   Fp16 Grad Scale: 131072   Required: 33 hours
Training: 2023-02-21 14:29:40,155-Speed 1581.95 samples/sec   Loss 12.0168   LearningRate 0.000959   Epoch: 3   Global Step: 5210   Fp16 Grad Scale: 131072   Required: 33 hours
Training: 2023-02-21 14:30:06,273-Speed 1568.32 samples/sec   Loss 12.2186   LearningRate 0.000958   Epoch: 3   Global Step: 5220   Fp16 Grad Scale: 131072   Required: 33 hours
Training: 2023-02-21 14:30:32,140-Speed 1583.53 samples/sec   Loss 12.2414   LearningRate 0.000958   Epoch: 3   Global Step: 5230   Fp16 Grad Scale: 131072   Required: 33 hours
Training: 2023-02-21 14:30:58,025-Speed 1582.47 samples/sec   Loss 12.1234   LearningRate 0.000958   Epoch: 3   Global Step: 5240   Fp16 Grad Scale: 131072   Required: 33 hours
Training: 2023-02-21 14:31:23,899-Speed 1583.06 samples/sec   Loss 12.0606   LearningRate 0.000957   Epoch: 3   Global Step: 5250   Fp16 Grad Scale: 131072   Required: 33 hours
Training: 2023-02-21 14:31:49,773-Speed 1583.12 samples/sec   Loss 12.0585   LearningRate 0.000957   Epoch: 3   Global Step: 5260   Fp16 Grad Scale: 131072   Required: 33 hours
Training: 2023-02-21 14:32:15,874-Speed 1569.35 samples/sec   Loss 11.9189   LearningRate 0.000956   Epoch: 3   Global Step: 5270   Fp16 Grad Scale: 131072   Required: 33 hours
Training: 2023-02-21 14:32:42,485-Speed 1539.22 samples/sec   Loss 12.0321   LearningRate 0.000956   Epoch: 3   Global Step: 5280   Fp16 Grad Scale: 131072   Required: 33 hours
Training: 2023-02-21 14:33:09,027-Speed 1543.27 samples/sec   Loss 11.8826   LearningRate 0.000955   Epoch: 3   Global Step: 5290   Fp16 Grad Scale: 131072   Required: 33 hours
Training: 2023-02-21 14:33:35,067-Speed 1573.00 samples/sec   Loss 11.8704   LearningRate 0.000955   Epoch: 3   Global Step: 5300   Fp16 Grad Scale: 131072   Required: 33 hours
Training: 2023-02-21 14:34:00,929-Speed 1583.86 samples/sec   Loss 12.0175   LearningRate 0.000955   Epoch: 3   Global Step: 5310   Fp16 Grad Scale: 131072   Required: 33 hours
Training: 2023-02-21 14:34:26,820-Speed 1582.06 samples/sec   Loss 11.8029   LearningRate 0.000954   Epoch: 3   Global Step: 5320   Fp16 Grad Scale: 262144   Required: 33 hours
Training: 2023-02-21 14:34:52,667-Speed 1584.74 samples/sec   Loss 11.9039   LearningRate 0.000954   Epoch: 3   Global Step: 5330   Fp16 Grad Scale: 131072   Required: 33 hours
Training: 2023-02-21 14:35:18,536-Speed 1583.40 samples/sec   Loss 11.8941   LearningRate 0.000953   Epoch: 3   Global Step: 5340   Fp16 Grad Scale: 131072   Required: 33 hours
Training: 2023-02-21 14:35:44,408-Speed 1583.23 samples/sec   Loss 11.8094   LearningRate 0.000953   Epoch: 3   Global Step: 5350   Fp16 Grad Scale: 131072   Required: 33 hours
Training: 2023-02-21 14:36:10,363-Speed 1578.14 samples/sec   Loss 12.0764   LearningRate 0.000952   Epoch: 3   Global Step: 5360   Fp16 Grad Scale: 131072   Required: 33 hours
Training: 2023-02-21 14:36:36,938-Speed 1541.31 samples/sec   Loss 11.8065   LearningRate 0.000952   Epoch: 3   Global Step: 5370   Fp16 Grad Scale: 131072   Required: 33 hours
Training: 2023-02-21 14:37:02,837-Speed 1581.61 samples/sec   Loss 11.7400   LearningRate 0.000952   Epoch: 3   Global Step: 5380   Fp16 Grad Scale: 131072   Required: 33 hours
Training: 2023-02-21 14:37:28,755-Speed 1580.38 samples/sec   Loss 11.6397   LearningRate 0.000951   Epoch: 3   Global Step: 5390   Fp16 Grad Scale: 131072   Required: 33 hours
Training: 2023-02-21 14:37:54,672-Speed 1580.48 samples/sec   Loss 11.8959   LearningRate 0.000951   Epoch: 3   Global Step: 5400   Fp16 Grad Scale: 131072   Required: 33 hours
Training: 2023-02-21 14:38:20,584-Speed 1580.80 samples/sec   Loss 11.7429   LearningRate 0.000950   Epoch: 3   Global Step: 5410   Fp16 Grad Scale: 131072   Required: 33 hours
Training: 2023-02-21 14:38:46,521-Speed 1579.26 samples/sec   Loss 11.7941   LearningRate 0.000950   Epoch: 3   Global Step: 5420   Fp16 Grad Scale: 131072   Required: 33 hours
Training: 2023-02-21 14:39:12,448-Speed 1579.87 samples/sec   Loss 11.7519   LearningRate 0.000949   Epoch: 3   Global Step: 5430   Fp16 Grad Scale: 262144   Required: 33 hours
Training: 2023-02-21 14:39:38,302-Speed 1584.33 samples/sec   Loss 11.7565   LearningRate 0.000949   Epoch: 3   Global Step: 5440   Fp16 Grad Scale: 131072   Required: 33 hours
Training: 2023-02-21 14:40:04,360-Speed 1571.88 samples/sec   Loss 11.6361   LearningRate 0.000949   Epoch: 3   Global Step: 5450   Fp16 Grad Scale: 131072   Required: 33 hours
Training: 2023-02-21 14:40:30,289-Speed 1579.74 samples/sec   Loss 11.6286   LearningRate 0.000948   Epoch: 3   Global Step: 5460   Fp16 Grad Scale: 131072   Required: 33 hours
Training: 2023-02-21 14:40:56,159-Speed 1583.35 samples/sec   Loss 11.8133   LearningRate 0.000948   Epoch: 3   Global Step: 5470   Fp16 Grad Scale: 131072   Required: 33 hours
Training: 2023-02-21 14:41:22,165-Speed 1575.09 samples/sec   Loss 11.7229   LearningRate 0.000947   Epoch: 3   Global Step: 5480   Fp16 Grad Scale: 131072   Required: 33 hours
Training: 2023-02-21 14:41:48,723-Speed 1542.33 samples/sec   Loss 11.7671   LearningRate 0.000947   Epoch: 3   Global Step: 5490   Fp16 Grad Scale: 131072   Required: 33 hours
Training: 2023-02-21 14:42:14,631-Speed 1580.97 samples/sec   Loss 11.8560   LearningRate 0.000946   Epoch: 3   Global Step: 5500   Fp16 Grad Scale: 131072   Required: 33 hours
Training: 2023-02-21 14:42:40,557-Speed 1579.94 samples/sec   Loss 11.6522   LearningRate 0.000946   Epoch: 3   Global Step: 5510   Fp16 Grad Scale: 131072   Required: 33 hours
Training: 2023-02-21 14:43:06,642-Speed 1570.33 samples/sec   Loss 11.6539   LearningRate 0.000946   Epoch: 3   Global Step: 5520   Fp16 Grad Scale: 131072   Required: 33 hours
Training: 2023-02-21 14:43:32,557-Speed 1580.57 samples/sec   Loss 11.7006   LearningRate 0.000945   Epoch: 3   Global Step: 5530   Fp16 Grad Scale: 131072   Required: 33 hours
Training: 2023-02-21 14:43:58,392-Speed 1585.50 samples/sec   Loss 11.5242   LearningRate 0.000945   Epoch: 3   Global Step: 5540   Fp16 Grad Scale: 262144   Required: 33 hours
Training: 2023-02-21 14:44:24,441-Speed 1572.48 samples/sec   Loss 11.5560   LearningRate 0.000944   Epoch: 3   Global Step: 5550   Fp16 Grad Scale: 131072   Required: 33 hours
Training: 2023-02-21 14:44:51,029-Speed 1540.57 samples/sec   Loss 11.5315   LearningRate 0.000944   Epoch: 3   Global Step: 5560   Fp16 Grad Scale: 131072   Required: 33 hours
Training: 2023-02-21 14:45:17,607-Speed 1541.18 samples/sec   Loss 11.5381   LearningRate 0.000943   Epoch: 3   Global Step: 5570   Fp16 Grad Scale: 131072   Required: 33 hours
Training: 2023-02-21 14:45:43,730-Speed 1567.98 samples/sec   Loss 11.6178   LearningRate 0.000943   Epoch: 3   Global Step: 5580   Fp16 Grad Scale: 131072   Required: 32 hours
Training: 2023-02-21 14:46:10,326-Speed 1540.15 samples/sec   Loss 11.5711   LearningRate 0.000943   Epoch: 3   Global Step: 5590   Fp16 Grad Scale: 131072   Required: 32 hours
Training: 2023-02-21 14:46:36,764-Speed 1549.34 samples/sec   Loss 11.5255   LearningRate 0.000942   Epoch: 3   Global Step: 5600   Fp16 Grad Scale: 131072   Required: 32 hours
Training: 2023-02-21 14:47:02,624-Speed 1583.97 samples/sec   Loss 11.3846   LearningRate 0.000942   Epoch: 3   Global Step: 5610   Fp16 Grad Scale: 131072   Required: 32 hours
Training: 2023-02-21 14:47:28,557-Speed 1579.47 samples/sec   Loss 11.5257   LearningRate 0.000941   Epoch: 3   Global Step: 5620   Fp16 Grad Scale: 131072   Required: 32 hours
Training: 2023-02-21 14:47:54,457-Speed 1581.53 samples/sec   Loss 11.5039   LearningRate 0.000941   Epoch: 3   Global Step: 5630   Fp16 Grad Scale: 131072   Required: 32 hours
Training: 2023-02-21 14:48:20,336-Speed 1582.77 samples/sec   Loss 11.4862   LearningRate 0.000940   Epoch: 3   Global Step: 5640   Fp16 Grad Scale: 131072   Required: 32 hours
Training: 2023-02-21 14:48:46,259-Speed 1580.13 samples/sec   Loss 11.4159   LearningRate 0.000940   Epoch: 3   Global Step: 5650   Fp16 Grad Scale: 262144   Required: 32 hours
Training: 2023-02-21 14:49:12,222-Speed 1577.64 samples/sec   Loss 11.4111   LearningRate 0.000940   Epoch: 3   Global Step: 5660   Fp16 Grad Scale: 131072   Required: 32 hours
Training: 2023-02-21 14:49:38,080-Speed 1584.14 samples/sec   Loss 11.3237   LearningRate 0.000939   Epoch: 3   Global Step: 5670   Fp16 Grad Scale: 131072   Required: 32 hours
Training: 2023-02-21 14:50:03,729-Speed 1596.94 samples/sec   Loss 11.3363   LearningRate 0.000939   Epoch: 3   Global Step: 5680   Fp16 Grad Scale: 131072   Required: 32 hours
Training: 2023-02-21 14:50:40,811-Speed 1104.62 samples/sec   Loss 10.4581   LearningRate 0.000938   Epoch: 4   Global Step: 5690   Fp16 Grad Scale: 131072   Required: 32 hours
Training: 2023-02-21 14:51:07,090-Speed 1558.68 samples/sec   Loss 9.8218   LearningRate 0.000938   Epoch: 4   Global Step: 5700   Fp16 Grad Scale: 131072   Required: 32 hours
Training: 2023-02-21 14:51:33,253-Speed 1565.62 samples/sec   Loss 9.8019   LearningRate 0.000937   Epoch: 4   Global Step: 5710   Fp16 Grad Scale: 131072   Required: 32 hours
Training: 2023-02-21 14:51:59,460-Speed 1563.01 samples/sec   Loss 9.8698   LearningRate 0.000937   Epoch: 4   Global Step: 5720   Fp16 Grad Scale: 131072   Required: 32 hours
Training: 2023-02-21 14:52:25,871-Speed 1550.91 samples/sec   Loss 10.0615   LearningRate 0.000937   Epoch: 4   Global Step: 5730   Fp16 Grad Scale: 131072   Required: 32 hours
Training: 2023-02-21 14:52:52,238-Speed 1553.51 samples/sec   Loss 10.1670   LearningRate 0.000936   Epoch: 4   Global Step: 5740   Fp16 Grad Scale: 131072   Required: 32 hours
Training: 2023-02-21 14:53:18,677-Speed 1549.28 samples/sec   Loss 10.1511   LearningRate 0.000936   Epoch: 4   Global Step: 5750   Fp16 Grad Scale: 131072   Required: 32 hours
Training: 2023-02-21 14:53:44,974-Speed 1557.64 samples/sec   Loss 10.0043   LearningRate 0.000935   Epoch: 4   Global Step: 5760   Fp16 Grad Scale: 262144   Required: 32 hours
Training: 2023-02-21 14:54:11,306-Speed 1555.58 samples/sec   Loss 10.0450   LearningRate 0.000935   Epoch: 4   Global Step: 5770   Fp16 Grad Scale: 131072   Required: 32 hours
Training: 2023-02-21 14:54:37,349-Speed 1572.80 samples/sec   Loss 10.1521   LearningRate 0.000934   Epoch: 4   Global Step: 5780   Fp16 Grad Scale: 131072   Required: 32 hours
Training: 2023-02-21 14:55:03,366-Speed 1574.44 samples/sec   Loss 10.2103   LearningRate 0.000934   Epoch: 4   Global Step: 5790   Fp16 Grad Scale: 131072   Required: 32 hours
Training: 2023-02-21 14:55:29,531-Speed 1565.50 samples/sec   Loss 10.1817   LearningRate 0.000934   Epoch: 4   Global Step: 5800   Fp16 Grad Scale: 131072   Required: 32 hours
Training: 2023-02-21 14:55:55,501-Speed 1577.24 samples/sec   Loss 10.2755   LearningRate 0.000933   Epoch: 4   Global Step: 5810   Fp16 Grad Scale: 131072   Required: 32 hours
Training: 2023-02-21 14:56:21,399-Speed 1581.65 samples/sec   Loss 10.1580   LearningRate 0.000933   Epoch: 4   Global Step: 5820   Fp16 Grad Scale: 131072   Required: 32 hours
Training: 2023-02-21 14:56:47,592-Speed 1563.79 samples/sec   Loss 10.3283   LearningRate 0.000932   Epoch: 4   Global Step: 5830   Fp16 Grad Scale: 131072   Required: 32 hours
Training: 2023-02-21 14:57:14,224-Speed 1538.05 samples/sec   Loss 10.2702   LearningRate 0.000932   Epoch: 4   Global Step: 5840   Fp16 Grad Scale: 131072   Required: 32 hours
Training: 2023-02-21 14:57:40,668-Speed 1548.98 samples/sec   Loss 10.1400   LearningRate 0.000931   Epoch: 4   Global Step: 5850   Fp16 Grad Scale: 131072   Required: 32 hours
Training: 2023-02-21 14:58:06,716-Speed 1572.52 samples/sec   Loss 10.2876   LearningRate 0.000931   Epoch: 4   Global Step: 5860   Fp16 Grad Scale: 131072   Required: 32 hours
Training: 2023-02-21 14:58:32,639-Speed 1580.12 samples/sec   Loss 10.3655   LearningRate 0.000931   Epoch: 4   Global Step: 5870   Fp16 Grad Scale: 131072   Required: 32 hours
Training: 2023-02-21 14:58:58,932-Speed 1557.86 samples/sec   Loss 10.3767   LearningRate 0.000930   Epoch: 4   Global Step: 5880   Fp16 Grad Scale: 131072   Required: 32 hours
Training: 2023-02-21 14:59:25,200-Speed 1559.36 samples/sec   Loss 10.2463   LearningRate 0.000930   Epoch: 4   Global Step: 5890   Fp16 Grad Scale: 131072   Required: 32 hours
Training: 2023-02-21 14:59:51,273-Speed 1571.05 samples/sec   Loss 10.2189   LearningRate 0.000929   Epoch: 4   Global Step: 5900   Fp16 Grad Scale: 131072   Required: 32 hours
Training: 2023-02-21 15:00:17,945-Speed 1535.73 samples/sec   Loss 10.2399   LearningRate 0.000929   Epoch: 4   Global Step: 5910   Fp16 Grad Scale: 131072   Required: 32 hours
Training: 2023-02-21 15:00:44,061-Speed 1568.44 samples/sec   Loss 10.2772   LearningRate 0.000928   Epoch: 4   Global Step: 5920   Fp16 Grad Scale: 131072   Required: 32 hours
Training: 2023-02-21 15:01:09,986-Speed 1579.98 samples/sec   Loss 10.3126   LearningRate 0.000928   Epoch: 4   Global Step: 5930   Fp16 Grad Scale: 131072   Required: 32 hours
Training: 2023-02-21 15:01:36,020-Speed 1573.33 samples/sec   Loss 10.4335   LearningRate 0.000928   Epoch: 4   Global Step: 5940   Fp16 Grad Scale: 131072   Required: 32 hours
Training: 2023-02-21 15:02:02,030-Speed 1574.85 samples/sec   Loss 10.3003   LearningRate 0.000927   Epoch: 4   Global Step: 5950   Fp16 Grad Scale: 131072   Required: 32 hours
Training: 2023-02-21 15:02:28,618-Speed 1540.59 samples/sec   Loss 10.2911   LearningRate 0.000927   Epoch: 4   Global Step: 5960   Fp16 Grad Scale: 131072   Required: 32 hours
Training: 2023-02-21 15:02:54,867-Speed 1560.46 samples/sec   Loss 10.2593   LearningRate 0.000926   Epoch: 4   Global Step: 5970   Fp16 Grad Scale: 131072   Required: 32 hours
Training: 2023-02-21 15:03:21,170-Speed 1557.33 samples/sec   Loss 10.3501   LearningRate 0.000926   Epoch: 4   Global Step: 5980   Fp16 Grad Scale: 131072   Required: 32 hours
Training: 2023-02-21 15:03:47,066-Speed 1581.76 samples/sec   Loss 10.2633   LearningRate 0.000926   Epoch: 4   Global Step: 5990   Fp16 Grad Scale: 131072   Required: 32 hours
Training: 2023-02-21 15:04:12,961-Speed 1581.81 samples/sec   Loss 10.3860   LearningRate 0.000925   Epoch: 4   Global Step: 6000   Fp16 Grad Scale: 131072   Required: 32 hours
Training: 2023-02-21 15:06:01,827-Speed 376.24 samples/sec   Loss 10.2655   LearningRate 0.000925   Epoch: 4   Global Step: 6010   Fp16 Grad Scale: 131072   Required: 32 hours
Training: 2023-02-21 15:06:28,278-Speed 1548.56 samples/sec   Loss 10.3003   LearningRate 0.000924   Epoch: 4   Global Step: 6020   Fp16 Grad Scale: 131072   Required: 32 hours
Training: 2023-02-21 15:06:54,530-Speed 1560.31 samples/sec   Loss 10.2600   LearningRate 0.000924   Epoch: 4   Global Step: 6030   Fp16 Grad Scale: 131072   Required: 32 hours
Training: 2023-02-21 15:07:20,849-Speed 1556.35 samples/sec   Loss 10.3666   LearningRate 0.000923   Epoch: 4   Global Step: 6040   Fp16 Grad Scale: 131072   Required: 32 hours
Training: 2023-02-21 15:07:47,441-Speed 1540.34 samples/sec   Loss 10.4937   LearningRate 0.000923   Epoch: 4   Global Step: 6050   Fp16 Grad Scale: 131072   Required: 32 hours
Training: 2023-02-21 15:08:13,741-Speed 1557.50 samples/sec   Loss 10.2422   LearningRate 0.000923   Epoch: 4   Global Step: 6060   Fp16 Grad Scale: 131072   Required: 32 hours
Training: 2023-02-21 15:08:40,172-Speed 1549.69 samples/sec   Loss 10.3533   LearningRate 0.000922   Epoch: 4   Global Step: 6070   Fp16 Grad Scale: 262144   Required: 32 hours
Training: 2023-02-21 15:09:06,687-Speed 1544.88 samples/sec   Loss 10.4983   LearningRate 0.000922   Epoch: 4   Global Step: 6080   Fp16 Grad Scale: 131072   Required: 32 hours
Training: 2023-02-21 15:09:33,294-Speed 1539.47 samples/sec   Loss 10.3422   LearningRate 0.000921   Epoch: 4   Global Step: 6090   Fp16 Grad Scale: 131072   Required: 32 hours
Training: 2023-02-21 15:09:59,293-Speed 1575.52 samples/sec   Loss 10.3342   LearningRate 0.000921   Epoch: 4   Global Step: 6100   Fp16 Grad Scale: 131072   Required: 32 hours
Training: 2023-02-21 15:10:25,223-Speed 1579.64 samples/sec   Loss 10.4604   LearningRate 0.000920   Epoch: 4   Global Step: 6110   Fp16 Grad Scale: 131072   Required: 32 hours
Training: 2023-02-21 15:10:51,305-Speed 1570.46 samples/sec   Loss 10.3528   LearningRate 0.000920   Epoch: 4   Global Step: 6120   Fp16 Grad Scale: 131072   Required: 32 hours
Training: 2023-02-21 15:11:17,431-Speed 1567.85 samples/sec   Loss 10.3087   LearningRate 0.000920   Epoch: 4   Global Step: 6130   Fp16 Grad Scale: 131072   Required: 32 hours
Training: 2023-02-21 15:11:43,448-Speed 1574.41 samples/sec   Loss 10.2736   LearningRate 0.000919   Epoch: 4   Global Step: 6140   Fp16 Grad Scale: 131072   Required: 32 hours
