Training: 2023-02-22 23:23:06,186-rank_id: 0
Training: 2023-02-23 10:20:12,536-Speed 1101.23 samples/sec   Loss 7.3484   LearningRate 0.000754   Epoch: 7   Global Step: 10240   Fp16 Grad Scale: 131072   Required: 42 hours
Training: 2023-02-23 10:20:49,805-Speed 1099.04 samples/sec   Loss 7.3376   LearningRate 0.000754   Epoch: 7   Global Step: 10250   Fp16 Grad Scale: 131072   Required: 42 hours
Training: 2023-02-23 10:21:27,073-Speed 1099.08 samples/sec   Loss 7.3959   LearningRate 0.000754   Epoch: 7   Global Step: 10260   Fp16 Grad Scale: 131072   Required: 42 hours
Training: 2023-02-23 10:22:04,430-Speed 1096.48 samples/sec   Loss 7.3515   LearningRate 0.000753   Epoch: 7   Global Step: 10270   Fp16 Grad Scale: 262144   Required: 42 hours
Training: 2023-02-23 10:22:41,867-Speed 1094.12 samples/sec   Loss 7.5025   LearningRate 0.000753   Epoch: 7   Global Step: 10280   Fp16 Grad Scale: 262144   Required: 42 hours
Training: 2023-02-23 10:23:19,281-Speed 1094.82 samples/sec   Loss 7.3262   LearningRate 0.000753   Epoch: 7   Global Step: 10290   Fp16 Grad Scale: 131072   Required: 42 hours
Training: 2023-02-23 10:23:56,591-Speed 1097.84 samples/sec   Loss 7.3967   LearningRate 0.000752   Epoch: 7   Global Step: 10300   Fp16 Grad Scale: 131072   Required: 42 hours
Training: 2023-02-23 10:24:34,200-Speed 1089.13 samples/sec   Loss 7.4986   LearningRate 0.000752   Epoch: 7   Global Step: 10310   Fp16 Grad Scale: 131072   Required: 42 hours
Training: 2023-02-23 10:25:11,481-Speed 1098.69 samples/sec   Loss 7.5670   LearningRate 0.000751   Epoch: 7   Global Step: 10320   Fp16 Grad Scale: 131072   Required: 42 hours
Training: 2023-02-23 10:25:48,718-Speed 1100.01 samples/sec   Loss 7.5869   LearningRate 0.000751   Epoch: 7   Global Step: 10330   Fp16 Grad Scale: 131072   Required: 42 hours
Training: 2023-02-23 10:26:25,939-Speed 1100.48 samples/sec   Loss 7.4338   LearningRate 0.000751   Epoch: 7   Global Step: 10340   Fp16 Grad Scale: 131072   Required: 42 hours
Training: 2023-02-23 10:27:03,183-Speed 1099.80 samples/sec   Loss 7.3448   LearningRate 0.000750   Epoch: 7   Global Step: 10350   Fp16 Grad Scale: 131072   Required: 42 hours
Training: 2023-02-23 10:27:40,410-Speed 1100.30 samples/sec   Loss 7.4654   LearningRate 0.000750   Epoch: 7   Global Step: 10360   Fp16 Grad Scale: 131072   Required: 42 hours
Training: 2023-02-23 10:28:17,838-Speed 1094.37 samples/sec   Loss 7.5785   LearningRate 0.000749   Epoch: 7   Global Step: 10370   Fp16 Grad Scale: 131072   Required: 42 hours
Training: 2023-02-23 10:28:55,027-Speed 1101.42 samples/sec   Loss 7.5512   LearningRate 0.000749   Epoch: 7   Global Step: 10380   Fp16 Grad Scale: 131072   Required: 42 hours
Training: 2023-02-23 10:29:32,260-Speed 1100.13 samples/sec   Loss 7.6248   LearningRate 0.000749   Epoch: 7   Global Step: 10390   Fp16 Grad Scale: 262144   Required: 42 hours
Training: 2023-02-23 10:30:09,505-Speed 1099.75 samples/sec   Loss 7.4432   LearningRate 0.000748   Epoch: 7   Global Step: 10400   Fp16 Grad Scale: 131072   Required: 42 hours
Training: 2023-02-23 10:30:46,833-Speed 1097.34 samples/sec   Loss 7.5066   LearningRate 0.000748   Epoch: 7   Global Step: 10410   Fp16 Grad Scale: 131072   Required: 42 hours
Training: 2023-02-23 10:31:24,092-Speed 1099.33 samples/sec   Loss 7.4631   LearningRate 0.000748   Epoch: 7   Global Step: 10420   Fp16 Grad Scale: 131072   Required: 42 hours
Training: 2023-02-23 10:32:01,380-Speed 1098.52 samples/sec   Loss 7.5701   LearningRate 0.000747   Epoch: 7   Global Step: 10430   Fp16 Grad Scale: 131072   Required: 42 hours
Training: 2023-02-23 10:32:39,171-Speed 1083.88 samples/sec   Loss 7.4842   LearningRate 0.000747   Epoch: 7   Global Step: 10440   Fp16 Grad Scale: 131072   Required: 42 hours
Training: 2023-02-23 10:33:16,812-Speed 1088.19 samples/sec   Loss 7.5237   LearningRate 0.000746   Epoch: 7   Global Step: 10450   Fp16 Grad Scale: 131072   Required: 42 hours
Training: 2023-02-23 10:33:54,088-Speed 1098.85 samples/sec   Loss 7.5307   LearningRate 0.000746   Epoch: 7   Global Step: 10460   Fp16 Grad Scale: 131072   Required: 42 hours
Training: 2023-02-23 10:34:31,434-Speed 1096.79 samples/sec   Loss 7.5280   LearningRate 0.000746   Epoch: 7   Global Step: 10470   Fp16 Grad Scale: 131072   Required: 42 hours
Training: 2023-02-23 10:35:08,762-Speed 1097.32 samples/sec   Loss 7.4623   LearningRate 0.000745   Epoch: 7   Global Step: 10480   Fp16 Grad Scale: 131072   Required: 42 hours
Training: 2023-02-23 10:35:46,046-Speed 1098.61 samples/sec   Loss 7.4672   LearningRate 0.000745   Epoch: 7   Global Step: 10490   Fp16 Grad Scale: 131072   Required: 42 hours
Training: 2023-02-23 10:36:23,686-Speed 1088.22 samples/sec   Loss 7.5357   LearningRate 0.000745   Epoch: 7   Global Step: 10500   Fp16 Grad Scale: 131072   Required: 42 hours
Training: 2023-02-23 10:37:01,627-Speed 1079.58 samples/sec   Loss 7.5262   LearningRate 0.000744   Epoch: 7   Global Step: 10510   Fp16 Grad Scale: 131072   Required: 42 hours
Training: 2023-02-23 10:37:38,872-Speed 1099.76 samples/sec   Loss 7.6345   LearningRate 0.000744   Epoch: 7   Global Step: 10520   Fp16 Grad Scale: 131072   Required: 42 hours
Training: 2023-02-23 10:38:16,139-Speed 1099.13 samples/sec   Loss 7.4828   LearningRate 0.000743   Epoch: 7   Global Step: 10530   Fp16 Grad Scale: 131072   Required: 42 hours
Training: 2023-02-23 10:38:53,383-Speed 1099.78 samples/sec   Loss 7.5273   LearningRate 0.000743   Epoch: 7   Global Step: 10540   Fp16 Grad Scale: 131072   Required: 42 hours
Training: 2023-02-23 10:39:30,641-Speed 1099.40 samples/sec   Loss 7.5749   LearningRate 0.000743   Epoch: 7   Global Step: 10550   Fp16 Grad Scale: 131072   Required: 42 hours
Training: 2023-02-23 10:40:07,807-Speed 1102.10 samples/sec   Loss 7.5037   LearningRate 0.000742   Epoch: 7   Global Step: 10560   Fp16 Grad Scale: 131072   Required: 42 hours
Training: 2023-02-23 10:40:45,064-Speed 1099.40 samples/sec   Loss 7.6404   LearningRate 0.000742   Epoch: 7   Global Step: 10570   Fp16 Grad Scale: 131072   Required: 42 hours
Training: 2023-02-23 10:41:22,357-Speed 1098.36 samples/sec   Loss 7.4653   LearningRate 0.000741   Epoch: 7   Global Step: 10580   Fp16 Grad Scale: 131072   Required: 42 hours
Training: 2023-02-23 10:41:59,786-Speed 1094.36 samples/sec   Loss 7.4505   LearningRate 0.000741   Epoch: 7   Global Step: 10590   Fp16 Grad Scale: 131072   Required: 42 hours
Training: 2023-02-23 10:42:37,284-Speed 1092.33 samples/sec   Loss 7.4754   LearningRate 0.000741   Epoch: 7   Global Step: 10600   Fp16 Grad Scale: 262144   Required: 42 hours
Training: 2023-02-23 10:43:14,731-Speed 1093.85 samples/sec   Loss 7.6230   LearningRate 0.000740   Epoch: 7   Global Step: 10610   Fp16 Grad Scale: 131072   Required: 42 hours
Training: 2023-02-23 10:43:52,203-Speed 1093.09 samples/sec   Loss 7.5589   LearningRate 0.000740   Epoch: 7   Global Step: 10620   Fp16 Grad Scale: 131072   Required: 42 hours
Training: 2023-02-23 10:44:30,180-Speed 1078.58 samples/sec   Loss 7.5351   LearningRate 0.000740   Epoch: 7   Global Step: 10630   Fp16 Grad Scale: 131072   Required: 42 hours
Training: 2023-02-23 10:45:08,177-Speed 1078.00 samples/sec   Loss 7.5245   LearningRate 0.000739   Epoch: 7   Global Step: 10640   Fp16 Grad Scale: 131072   Required: 42 hours
Training: 2023-02-23 10:45:45,470-Speed 1098.35 samples/sec   Loss 7.3946   LearningRate 0.000739   Epoch: 7   Global Step: 10650   Fp16 Grad Scale: 131072   Required: 42 hours
Training: 2023-02-23 10:46:22,718-Speed 1099.65 samples/sec   Loss 7.4721   LearningRate 0.000738   Epoch: 7   Global Step: 10660   Fp16 Grad Scale: 131072   Required: 42 hours
Training: 2023-02-23 10:46:59,999-Speed 1098.71 samples/sec   Loss 7.5627   LearningRate 0.000738   Epoch: 7   Global Step: 10670   Fp16 Grad Scale: 131072   Required: 42 hours
Training: 2023-02-23 10:47:37,330-Speed 1097.24 samples/sec   Loss 7.3798   LearningRate 0.000738   Epoch: 7   Global Step: 10680   Fp16 Grad Scale: 131072   Required: 42 hours
Training: 2023-02-23 10:48:14,595-Speed 1099.15 samples/sec   Loss 7.5150   LearningRate 0.000737   Epoch: 7   Global Step: 10690   Fp16 Grad Scale: 131072   Required: 42 hours
Training: 2023-02-23 10:48:52,534-Speed 1079.67 samples/sec   Loss 7.5577   LearningRate 0.000737   Epoch: 7   Global Step: 10700   Fp16 Grad Scale: 131072   Required: 42 hours
Training: 2023-02-23 10:49:30,537-Speed 1077.82 samples/sec   Loss 7.6418   LearningRate 0.000737   Epoch: 7   Global Step: 10710   Fp16 Grad Scale: 131072   Required: 42 hours
Training: 2023-02-23 10:50:08,603-Speed 1076.03 samples/sec   Loss 7.5767   LearningRate 0.000736   Epoch: 7   Global Step: 10720   Fp16 Grad Scale: 131072   Required: 42 hours
Training: 2023-02-23 10:50:46,648-Speed 1076.66 samples/sec   Loss 7.5359   LearningRate 0.000736   Epoch: 7   Global Step: 10730   Fp16 Grad Scale: 131072   Required: 42 hours
Training: 2023-02-23 10:51:24,186-Speed 1091.16 samples/sec   Loss 7.4928   LearningRate 0.000735   Epoch: 7   Global Step: 10740   Fp16 Grad Scale: 131072   Required: 42 hours
Training: 2023-02-23 10:52:01,700-Speed 1091.89 samples/sec   Loss 7.5780   LearningRate 0.000735   Epoch: 7   Global Step: 10750   Fp16 Grad Scale: 131072   Required: 42 hours
Training: 2023-02-23 10:52:38,978-Speed 1098.78 samples/sec   Loss 7.4904   LearningRate 0.000735   Epoch: 7   Global Step: 10760   Fp16 Grad Scale: 131072   Required: 42 hours
Training: 2023-02-23 10:53:16,269-Speed 1098.41 samples/sec   Loss 7.5792   LearningRate 0.000734   Epoch: 7   Global Step: 10770   Fp16 Grad Scale: 131072   Required: 42 hours
Training: 2023-02-23 10:53:53,498-Speed 1100.24 samples/sec   Loss 7.4667   LearningRate 0.000734   Epoch: 7   Global Step: 10780   Fp16 Grad Scale: 131072   Required: 42 hours
Training: 2023-02-23 10:54:31,150-Speed 1087.90 samples/sec   Loss 7.4496   LearningRate 0.000734   Epoch: 7   Global Step: 10790   Fp16 Grad Scale: 131072   Required: 42 hours
Training: 2023-02-23 10:55:09,174-Speed 1077.21 samples/sec   Loss 7.5528   LearningRate 0.000733   Epoch: 7   Global Step: 10800   Fp16 Grad Scale: 131072   Required: 42 hours
Training: 2023-02-23 10:55:47,191-Speed 1077.44 samples/sec   Loss 7.5900   LearningRate 0.000733   Epoch: 7   Global Step: 10810   Fp16 Grad Scale: 131072   Required: 41 hours
Training: 2023-02-23 10:56:25,178-Speed 1078.28 samples/sec   Loss 7.4835   LearningRate 0.000732   Epoch: 7   Global Step: 10820   Fp16 Grad Scale: 131072   Required: 41 hours
Training: 2023-02-23 10:57:02,388-Speed 1100.82 samples/sec   Loss 7.5482   LearningRate 0.000732   Epoch: 7   Global Step: 10830   Fp16 Grad Scale: 131072   Required: 41 hours
Training: 2023-02-23 10:57:39,653-Speed 1099.17 samples/sec   Loss 7.6559   LearningRate 0.000732   Epoch: 7   Global Step: 10840   Fp16 Grad Scale: 65536   Required: 41 hours
Training: 2023-02-23 10:58:16,944-Speed 1098.41 samples/sec   Loss 7.4585   LearningRate 0.000731   Epoch: 7   Global Step: 10850   Fp16 Grad Scale: 65536   Required: 41 hours
Training: 2023-02-23 10:58:54,247-Speed 1098.06 samples/sec   Loss 7.4859   LearningRate 0.000731   Epoch: 7   Global Step: 10860   Fp16 Grad Scale: 65536   Required: 41 hours
Training: 2023-02-23 10:59:31,438-Speed 1101.35 samples/sec   Loss 7.4120   LearningRate 0.000731   Epoch: 7   Global Step: 10870   Fp16 Grad Scale: 65536   Required: 41 hours
Training: 2023-02-23 11:00:08,691-Speed 1099.53 samples/sec   Loss 7.4331   LearningRate 0.000730   Epoch: 7   Global Step: 10880   Fp16 Grad Scale: 65536   Required: 41 hours
Training: 2023-02-23 11:00:45,911-Speed 1100.49 samples/sec   Loss 7.5748   LearningRate 0.000730   Epoch: 7   Global Step: 10890   Fp16 Grad Scale: 65536   Required: 41 hours
Training: 2023-02-23 11:01:23,202-Speed 1098.41 samples/sec   Loss 7.5238   LearningRate 0.000729   Epoch: 7   Global Step: 10900   Fp16 Grad Scale: 65536   Required: 41 hours
Training: 2023-02-23 11:02:00,467-Speed 1099.19 samples/sec   Loss 7.4771   LearningRate 0.000729   Epoch: 7   Global Step: 10910   Fp16 Grad Scale: 65536   Required: 41 hours
Training: 2023-02-23 11:02:37,748-Speed 1098.72 samples/sec   Loss 7.6575   LearningRate 0.000729   Epoch: 7   Global Step: 10920   Fp16 Grad Scale: 65536   Required: 41 hours
Training: 2023-02-23 11:03:15,001-Speed 1099.53 samples/sec   Loss 7.5892   LearningRate 0.000728   Epoch: 7   Global Step: 10930   Fp16 Grad Scale: 65536   Required: 41 hours
Training: 2023-02-23 11:03:52,252-Speed 1099.58 samples/sec   Loss 7.5881   LearningRate 0.000728   Epoch: 7   Global Step: 10940   Fp16 Grad Scale: 131072   Required: 41 hours
Training: 2023-02-23 11:04:29,530-Speed 1098.80 samples/sec   Loss 7.6607   LearningRate 0.000728   Epoch: 7   Global Step: 10950   Fp16 Grad Scale: 131072   Required: 41 hours
Training: 2023-02-23 11:05:06,797-Speed 1099.11 samples/sec   Loss 7.5470   LearningRate 0.000727   Epoch: 7   Global Step: 10960   Fp16 Grad Scale: 131072   Required: 41 hours
Training: 2023-02-23 11:05:44,073-Speed 1098.84 samples/sec   Loss 7.5546   LearningRate 0.000727   Epoch: 7   Global Step: 10970   Fp16 Grad Scale: 131072   Required: 41 hours
Training: 2023-02-23 11:06:21,360-Speed 1098.54 samples/sec   Loss 7.5337   LearningRate 0.000726   Epoch: 7   Global Step: 10980   Fp16 Grad Scale: 131072   Required: 41 hours
Training: 2023-02-23 11:06:58,641-Speed 1098.71 samples/sec   Loss 7.5513   LearningRate 0.000726   Epoch: 7   Global Step: 10990   Fp16 Grad Scale: 131072   Required: 41 hours
Training: 2023-02-23 11:07:35,884-Speed 1099.80 samples/sec   Loss 7.4629   LearningRate 0.000726   Epoch: 7   Global Step: 11000   Fp16 Grad Scale: 131072   Required: 41 hours
Training: 2023-02-23 11:08:13,060-Speed 1101.81 samples/sec   Loss 7.5666   LearningRate 0.000725   Epoch: 7   Global Step: 11010   Fp16 Grad Scale: 131072   Required: 41 hours
Training: 2023-02-23 11:08:50,269-Speed 1100.83 samples/sec   Loss 7.5357   LearningRate 0.000725   Epoch: 7   Global Step: 11020   Fp16 Grad Scale: 131072   Required: 41 hours
Training: 2023-02-23 11:09:27,520-Speed 1099.59 samples/sec   Loss 7.5424   LearningRate 0.000725   Epoch: 7   Global Step: 11030   Fp16 Grad Scale: 131072   Required: 41 hours
Training: 2023-02-23 11:10:04,730-Speed 1100.79 samples/sec   Loss 7.5460   LearningRate 0.000724   Epoch: 7   Global Step: 11040   Fp16 Grad Scale: 131072   Required: 41 hours
Training: 2023-02-23 11:10:42,456-Speed 1085.75 samples/sec   Loss 7.4887   LearningRate 0.000724   Epoch: 7   Global Step: 11050   Fp16 Grad Scale: 131072   Required: 41 hours
Training: 2023-02-23 11:11:19,739-Speed 1098.63 samples/sec   Loss 7.3801   LearningRate 0.000723   Epoch: 7   Global Step: 11060   Fp16 Grad Scale: 131072   Required: 41 hours
Training: 2023-02-23 11:11:56,991-Speed 1099.58 samples/sec   Loss 7.3241   LearningRate 0.000723   Epoch: 7   Global Step: 11070   Fp16 Grad Scale: 131072   Required: 41 hours
Training: 2023-02-23 11:12:34,279-Speed 1098.47 samples/sec   Loss 7.4262   LearningRate 0.000723   Epoch: 7   Global Step: 11080   Fp16 Grad Scale: 131072   Required: 41 hours
Training: 2023-02-23 11:13:11,551-Speed 1098.98 samples/sec   Loss 7.4287   LearningRate 0.000722   Epoch: 7   Global Step: 11090   Fp16 Grad Scale: 131072   Required: 41 hours
Training: 2023-02-23 11:13:48,818-Speed 1099.13 samples/sec   Loss 7.5938   LearningRate 0.000722   Epoch: 7   Global Step: 11100   Fp16 Grad Scale: 131072   Required: 41 hours
Training: 2023-02-23 11:14:26,704-Speed 1081.16 samples/sec   Loss 7.4937   LearningRate 0.000722   Epoch: 7   Global Step: 11110   Fp16 Grad Scale: 131072   Required: 41 hours
Training: 2023-02-23 11:15:04,233-Speed 1091.43 samples/sec   Loss 7.4507   LearningRate 0.000721   Epoch: 7   Global Step: 11120   Fp16 Grad Scale: 131072   Required: 41 hours
Training: 2023-02-23 11:15:41,516-Speed 1098.64 samples/sec   Loss 7.6304   LearningRate 0.000721   Epoch: 7   Global Step: 11130   Fp16 Grad Scale: 131072   Required: 41 hours
Training: 2023-02-23 11:16:18,813-Speed 1098.24 samples/sec   Loss 7.4127   LearningRate 0.000720   Epoch: 7   Global Step: 11140   Fp16 Grad Scale: 131072   Required: 41 hours
Training: 2023-02-23 11:16:56,116-Speed 1098.05 samples/sec   Loss 7.6183   LearningRate 0.000720   Epoch: 7   Global Step: 11150   Fp16 Grad Scale: 131072   Required: 41 hours
Training: 2023-02-23 11:17:33,415-Speed 1098.17 samples/sec   Loss 7.3831   LearningRate 0.000720   Epoch: 7   Global Step: 11160   Fp16 Grad Scale: 131072   Required: 41 hours
Training: 2023-02-23 11:18:10,720-Speed 1098.00 samples/sec   Loss 7.4066   LearningRate 0.000719   Epoch: 7   Global Step: 11170   Fp16 Grad Scale: 131072   Required: 41 hours
Training: 2023-02-23 11:18:47,977-Speed 1099.43 samples/sec   Loss 7.4207   LearningRate 0.000719   Epoch: 7   Global Step: 11180   Fp16 Grad Scale: 131072   Required: 41 hours
Training: 2023-02-23 11:19:25,240-Speed 1099.23 samples/sec   Loss 7.5441   LearningRate 0.000719   Epoch: 7   Global Step: 11190   Fp16 Grad Scale: 131072   Required: 41 hours
Training: 2023-02-23 11:20:02,539-Speed 1098.15 samples/sec   Loss 7.3906   LearningRate 0.000718   Epoch: 7   Global Step: 11200   Fp16 Grad Scale: 131072   Required: 41 hours
Training: 2023-02-23 11:20:39,861-Speed 1097.50 samples/sec   Loss 7.4509   LearningRate 0.000718   Epoch: 7   Global Step: 11210   Fp16 Grad Scale: 131072   Required: 41 hours
Training: 2023-02-23 11:21:17,085-Speed 1100.39 samples/sec   Loss 7.4340   LearningRate 0.000717   Epoch: 7   Global Step: 11220   Fp16 Grad Scale: 131072   Required: 41 hours
Training: 2023-02-23 11:21:54,321-Speed 1100.04 samples/sec   Loss 7.4356   LearningRate 0.000717   Epoch: 7   Global Step: 11230   Fp16 Grad Scale: 131072   Required: 41 hours
Training: 2023-02-23 11:22:31,637-Speed 1097.66 samples/sec   Loss 7.5904   LearningRate 0.000717   Epoch: 7   Global Step: 11240   Fp16 Grad Scale: 262144   Required: 41 hours
Training: 2023-02-23 11:23:08,884-Speed 1099.70 samples/sec   Loss 7.4736   LearningRate 0.000716   Epoch: 7   Global Step: 11250   Fp16 Grad Scale: 131072   Required: 41 hours
Training: 2023-02-23 11:23:46,178-Speed 1098.32 samples/sec   Loss 7.4867   LearningRate 0.000716   Epoch: 7   Global Step: 11260   Fp16 Grad Scale: 131072   Required: 41 hours
Training: 2023-02-23 11:24:23,403-Speed 1100.38 samples/sec   Loss 7.5848   LearningRate 0.000716   Epoch: 7   Global Step: 11270   Fp16 Grad Scale: 131072   Required: 41 hours
Training: 2023-02-23 11:25:00,638-Speed 1100.06 samples/sec   Loss 7.5370   LearningRate 0.000715   Epoch: 7   Global Step: 11280   Fp16 Grad Scale: 131072   Required: 41 hours
Training: 2023-02-23 11:25:37,919-Speed 1098.70 samples/sec   Loss 7.3744   LearningRate 0.000715   Epoch: 7   Global Step: 11290   Fp16 Grad Scale: 131072   Required: 41 hours
Training: 2023-02-23 11:26:15,219-Speed 1098.14 samples/sec   Loss 7.5141   LearningRate 0.000714   Epoch: 7   Global Step: 11300   Fp16 Grad Scale: 131072   Required: 41 hours
Training: 2023-02-23 11:26:52,508-Speed 1098.48 samples/sec   Loss 7.2994   LearningRate 0.000714   Epoch: 7   Global Step: 11310   Fp16 Grad Scale: 131072   Required: 41 hours
Training: 2023-02-23 11:27:29,741-Speed 1100.10 samples/sec   Loss 7.3446   LearningRate 0.000714   Epoch: 7   Global Step: 11320   Fp16 Grad Scale: 131072   Required: 41 hours
Training: 2023-02-23 11:28:06,988-Speed 1099.72 samples/sec   Loss 7.3535   LearningRate 0.000713   Epoch: 7   Global Step: 11330   Fp16 Grad Scale: 131072   Required: 41 hours
