Training: 2023-02-25 04:24:02,079-rank_id: 0
Training: 2023-02-25 18:10:29,271-Speed 820.46 samples/sec   Loss 7.0754   LearningRate 0.000777   Epoch: 6   Global Step: 9660   Fp16 Grad Scale: 131072   Required: 57 hours
Training: 2023-02-25 18:11:19,276-Speed 819.14 samples/sec   Loss 7.1426   LearningRate 0.000776   Epoch: 6   Global Step: 9670   Fp16 Grad Scale: 131072   Required: 57 hours
Training: 2023-02-25 18:12:09,202-Speed 820.41 samples/sec   Loss 7.1168   LearningRate 0.000776   Epoch: 6   Global Step: 9680   Fp16 Grad Scale: 131072   Required: 57 hours
Training: 2023-02-25 18:12:59,209-Speed 819.10 samples/sec   Loss 7.0032   LearningRate 0.000776   Epoch: 6   Global Step: 9690   Fp16 Grad Scale: 262144   Required: 57 hours
Training: 2023-02-25 18:13:49,260-Speed 818.37 samples/sec   Loss 7.0737   LearningRate 0.000775   Epoch: 6   Global Step: 9700   Fp16 Grad Scale: 131072   Required: 57 hours
Training: 2023-02-25 18:14:39,445-Speed 816.20 samples/sec   Loss 6.9595   LearningRate 0.000775   Epoch: 6   Global Step: 9710   Fp16 Grad Scale: 131072   Required: 57 hours
Training: 2023-02-25 18:15:29,440-Speed 819.29 samples/sec   Loss 6.8641   LearningRate 0.000774   Epoch: 6   Global Step: 9720   Fp16 Grad Scale: 131072   Required: 57 hours
Training: 2023-02-25 18:16:19,415-Speed 819.63 samples/sec   Loss 6.9226   LearningRate 0.000774   Epoch: 6   Global Step: 9730   Fp16 Grad Scale: 131072   Required: 57 hours
Training: 2023-02-25 18:17:09,379-Speed 819.81 samples/sec   Loss 6.8717   LearningRate 0.000774   Epoch: 6   Global Step: 9740   Fp16 Grad Scale: 131072   Required: 57 hours
Training: 2023-02-25 18:17:59,391-Speed 819.00 samples/sec   Loss 7.0512   LearningRate 0.000773   Epoch: 6   Global Step: 9750   Fp16 Grad Scale: 131072   Required: 57 hours
Training: 2023-02-25 18:18:49,324-Speed 820.33 samples/sec   Loss 7.0034   LearningRate 0.000773   Epoch: 6   Global Step: 9760   Fp16 Grad Scale: 131072   Required: 57 hours
Training: 2023-02-25 18:19:39,275-Speed 820.00 samples/sec   Loss 7.0447   LearningRate 0.000772   Epoch: 6   Global Step: 9770   Fp16 Grad Scale: 131072   Required: 57 hours
Training: 2023-02-25 18:20:29,247-Speed 819.67 samples/sec   Loss 6.9741   LearningRate 0.000772   Epoch: 6   Global Step: 9780   Fp16 Grad Scale: 131072   Required: 57 hours
Training: 2023-02-25 18:21:19,217-Speed 819.70 samples/sec   Loss 7.0460   LearningRate 0.000772   Epoch: 6   Global Step: 9790   Fp16 Grad Scale: 131072   Required: 57 hours
Training: 2023-02-25 18:22:09,136-Speed 820.55 samples/sec   Loss 6.8886   LearningRate 0.000771   Epoch: 6   Global Step: 9800   Fp16 Grad Scale: 131072   Required: 57 hours
Training: 2023-02-25 18:22:59,084-Speed 820.06 samples/sec   Loss 6.9566   LearningRate 0.000771   Epoch: 6   Global Step: 9810   Fp16 Grad Scale: 131072   Required: 57 hours
Training: 2023-02-25 18:23:49,006-Speed 820.49 samples/sec   Loss 6.8751   LearningRate 0.000771   Epoch: 6   Global Step: 9820   Fp16 Grad Scale: 131072   Required: 57 hours
Training: 2023-02-25 18:24:39,001-Speed 819.30 samples/sec   Loss 7.0359   LearningRate 0.000770   Epoch: 6   Global Step: 9830   Fp16 Grad Scale: 131072   Required: 57 hours
Training: 2023-02-25 18:25:28,952-Speed 820.01 samples/sec   Loss 6.8744   LearningRate 0.000770   Epoch: 6   Global Step: 9840   Fp16 Grad Scale: 131072   Required: 57 hours
Training: 2023-02-25 18:26:18,898-Speed 820.10 samples/sec   Loss 6.9263   LearningRate 0.000769   Epoch: 6   Global Step: 9850   Fp16 Grad Scale: 131072   Required: 57 hours
Training: 2023-02-25 18:27:08,830-Speed 820.32 samples/sec   Loss 7.0230   LearningRate 0.000769   Epoch: 6   Global Step: 9860   Fp16 Grad Scale: 131072   Required: 57 hours
Training: 2023-02-25 18:27:58,757-Speed 820.41 samples/sec   Loss 6.9738   LearningRate 0.000769   Epoch: 6   Global Step: 9870   Fp16 Grad Scale: 131072   Required: 57 hours
Training: 2023-02-25 18:28:48,827-Speed 818.06 samples/sec   Loss 6.9890   LearningRate 0.000768   Epoch: 6   Global Step: 9880   Fp16 Grad Scale: 131072   Required: 57 hours
Training: 2023-02-25 18:29:38,872-Speed 818.48 samples/sec   Loss 6.9224   LearningRate 0.000768   Epoch: 6   Global Step: 9890   Fp16 Grad Scale: 131072   Required: 57 hours
Training: 2023-02-25 18:30:28,936-Speed 818.16 samples/sec   Loss 6.9263   LearningRate 0.000767   Epoch: 6   Global Step: 9900   Fp16 Grad Scale: 262144   Required: 57 hours
Training: 2023-02-25 18:31:18,950-Speed 818.99 samples/sec   Loss 6.8809   LearningRate 0.000767   Epoch: 6   Global Step: 9910   Fp16 Grad Scale: 131072   Required: 57 hours
Training: 2023-02-25 18:32:08,974-Speed 818.81 samples/sec   Loss 7.0059   LearningRate 0.000767   Epoch: 6   Global Step: 9920   Fp16 Grad Scale: 131072   Required: 57 hours
Training: 2023-02-25 18:32:58,948-Speed 819.64 samples/sec   Loss 6.9106   LearningRate 0.000766   Epoch: 6   Global Step: 9930   Fp16 Grad Scale: 131072   Required: 57 hours
Training: 2023-02-25 18:33:48,953-Speed 819.14 samples/sec   Loss 6.8812   LearningRate 0.000766   Epoch: 6   Global Step: 9940   Fp16 Grad Scale: 131072   Required: 57 hours
Training: 2023-02-25 18:34:56,965-Speed 602.25 samples/sec   Loss 6.5150   LearningRate 0.000766   Epoch: 7   Global Step: 9950   Fp16 Grad Scale: 131072   Required: 57 hours
Training: 2023-02-25 18:35:47,052-Speed 817.78 samples/sec   Loss 5.4892   LearningRate 0.000765   Epoch: 7   Global Step: 9960   Fp16 Grad Scale: 131072   Required: 57 hours
Training: 2023-02-25 18:36:37,370-Speed 814.05 samples/sec   Loss 5.6573   LearningRate 0.000765   Epoch: 7   Global Step: 9970   Fp16 Grad Scale: 131072   Required: 57 hours
Training: 2023-02-25 18:37:27,550-Speed 816.26 samples/sec   Loss 5.4694   LearningRate 0.000764   Epoch: 7   Global Step: 9980   Fp16 Grad Scale: 131072   Required: 57 hours
Training: 2023-02-25 18:38:17,575-Speed 818.81 samples/sec   Loss 5.6301   LearningRate 0.000764   Epoch: 7   Global Step: 9990   Fp16 Grad Scale: 131072   Required: 57 hours
Training: 2023-02-25 18:39:07,630-Speed 818.30 samples/sec   Loss 5.5006   LearningRate 0.000764   Epoch: 7   Global Step: 10000   Fp16 Grad Scale: 131072   Required: 57 hours
Training: 2023-02-25 18:43:16,948-Speed 164.29 samples/sec   Loss 5.5995   LearningRate 0.000763   Epoch: 7   Global Step: 10010   Fp16 Grad Scale: 262144   Required: 57 hours
Training: 2023-02-25 18:44:07,615-Speed 808.42 samples/sec   Loss 5.5101   LearningRate 0.000763   Epoch: 7   Global Step: 10020   Fp16 Grad Scale: 262144   Required: 57 hours
Training: 2023-02-25 18:44:58,172-Speed 810.20 samples/sec   Loss 5.6497   LearningRate 0.000762   Epoch: 7   Global Step: 10030   Fp16 Grad Scale: 131072   Required: 57 hours
Training: 2023-02-25 18:45:48,250-Speed 817.93 samples/sec   Loss 5.6549   LearningRate 0.000762   Epoch: 7   Global Step: 10040   Fp16 Grad Scale: 131072   Required: 57 hours
Training: 2023-02-25 18:46:38,228-Speed 819.57 samples/sec   Loss 5.6492   LearningRate 0.000762   Epoch: 7   Global Step: 10050   Fp16 Grad Scale: 131072   Required: 57 hours
Training: 2023-02-25 18:47:28,189-Speed 819.86 samples/sec   Loss 5.7907   LearningRate 0.000761   Epoch: 7   Global Step: 10060   Fp16 Grad Scale: 131072   Required: 57 hours
Training: 2023-02-25 18:48:18,156-Speed 819.75 samples/sec   Loss 5.5887   LearningRate 0.000761   Epoch: 7   Global Step: 10070   Fp16 Grad Scale: 131072   Required: 57 hours
Training: 2023-02-25 18:49:08,070-Speed 820.62 samples/sec   Loss 5.6528   LearningRate 0.000761   Epoch: 7   Global Step: 10080   Fp16 Grad Scale: 131072   Required: 57 hours
Training: 2023-02-25 18:49:58,045-Speed 819.62 samples/sec   Loss 5.6787   LearningRate 0.000760   Epoch: 7   Global Step: 10090   Fp16 Grad Scale: 131072   Required: 57 hours
Training: 2023-02-25 18:50:48,013-Speed 819.73 samples/sec   Loss 5.6646   LearningRate 0.000760   Epoch: 7   Global Step: 10100   Fp16 Grad Scale: 131072   Required: 57 hours
Training: 2023-02-25 18:51:37,961-Speed 820.07 samples/sec   Loss 5.7185   LearningRate 0.000759   Epoch: 7   Global Step: 10110   Fp16 Grad Scale: 131072   Required: 57 hours
Training: 2023-02-25 18:52:27,890-Speed 820.38 samples/sec   Loss 5.8302   LearningRate 0.000759   Epoch: 7   Global Step: 10120   Fp16 Grad Scale: 131072   Required: 57 hours
Training: 2023-02-25 18:53:17,845-Speed 819.94 samples/sec   Loss 5.7896   LearningRate 0.000759   Epoch: 7   Global Step: 10130   Fp16 Grad Scale: 131072   Required: 57 hours
Training: 2023-02-25 18:54:07,823-Speed 819.58 samples/sec   Loss 5.8109   LearningRate 0.000758   Epoch: 7   Global Step: 10140   Fp16 Grad Scale: 131072   Required: 57 hours
Training: 2023-02-25 18:54:57,762-Speed 820.21 samples/sec   Loss 5.8510   LearningRate 0.000758   Epoch: 7   Global Step: 10150   Fp16 Grad Scale: 131072   Required: 57 hours
Training: 2023-02-25 18:55:47,733-Speed 819.69 samples/sec   Loss 5.8816   LearningRate 0.000757   Epoch: 7   Global Step: 10160   Fp16 Grad Scale: 131072   Required: 57 hours
Training: 2023-02-25 18:56:37,643-Speed 820.70 samples/sec   Loss 5.9766   LearningRate 0.000757   Epoch: 7   Global Step: 10170   Fp16 Grad Scale: 131072   Required: 56 hours
Training: 2023-02-25 18:57:27,597-Speed 819.96 samples/sec   Loss 5.8969   LearningRate 0.000757   Epoch: 7   Global Step: 10180   Fp16 Grad Scale: 131072   Required: 56 hours
Training: 2023-02-25 18:58:17,520-Speed 820.47 samples/sec   Loss 5.9727   LearningRate 0.000756   Epoch: 7   Global Step: 10190   Fp16 Grad Scale: 131072   Required: 56 hours
Training: 2023-02-25 18:59:07,512-Speed 819.35 samples/sec   Loss 5.7772   LearningRate 0.000756   Epoch: 7   Global Step: 10200   Fp16 Grad Scale: 131072   Required: 56 hours
Training: 2023-02-25 18:59:57,497-Speed 819.46 samples/sec   Loss 5.8391   LearningRate 0.000756   Epoch: 7   Global Step: 10210   Fp16 Grad Scale: 131072   Required: 56 hours
Training: 2023-02-25 19:00:47,456-Speed 819.88 samples/sec   Loss 6.0010   LearningRate 0.000755   Epoch: 7   Global Step: 10220   Fp16 Grad Scale: 131072   Required: 56 hours
Training: 2023-02-25 19:01:37,436-Speed 819.54 samples/sec   Loss 5.9509   LearningRate 0.000755   Epoch: 7   Global Step: 10230   Fp16 Grad Scale: 262144   Required: 56 hours
Training: 2023-02-25 19:02:27,333-Speed 820.90 samples/sec   Loss 5.9010   LearningRate 0.000754   Epoch: 7   Global Step: 10240   Fp16 Grad Scale: 262144   Required: 56 hours
Training: 2023-02-25 19:03:17,271-Speed 820.23 samples/sec   Loss 5.9396   LearningRate 0.000754   Epoch: 7   Global Step: 10250   Fp16 Grad Scale: 131072   Required: 56 hours
Training: 2023-02-25 19:04:07,258-Speed 819.42 samples/sec   Loss 5.9907   LearningRate 0.000754   Epoch: 7   Global Step: 10260   Fp16 Grad Scale: 131072   Required: 56 hours
Training: 2023-02-25 19:04:57,225-Speed 819.76 samples/sec   Loss 5.9444   LearningRate 0.000753   Epoch: 7   Global Step: 10270   Fp16 Grad Scale: 131072   Required: 56 hours
Training: 2023-02-25 19:05:47,141-Speed 820.59 samples/sec   Loss 6.1014   LearningRate 0.000753   Epoch: 7   Global Step: 10280   Fp16 Grad Scale: 131072   Required: 56 hours
Training: 2023-02-25 19:06:37,140-Speed 819.23 samples/sec   Loss 5.8849   LearningRate 0.000753   Epoch: 7   Global Step: 10290   Fp16 Grad Scale: 131072   Required: 56 hours
Training: 2023-02-25 19:07:27,106-Speed 819.76 samples/sec   Loss 5.9776   LearningRate 0.000752   Epoch: 7   Global Step: 10300   Fp16 Grad Scale: 131072   Required: 56 hours
Training: 2023-02-25 19:08:17,031-Speed 820.45 samples/sec   Loss 6.0788   LearningRate 0.000752   Epoch: 7   Global Step: 10310   Fp16 Grad Scale: 131072   Required: 56 hours
Training: 2023-02-25 19:09:06,985-Speed 819.96 samples/sec   Loss 6.0972   LearningRate 0.000751   Epoch: 7   Global Step: 10320   Fp16 Grad Scale: 131072   Required: 56 hours
Training: 2023-02-25 19:09:56,922-Speed 820.25 samples/sec   Loss 6.1170   LearningRate 0.000751   Epoch: 7   Global Step: 10330   Fp16 Grad Scale: 131072   Required: 56 hours
Training: 2023-02-25 19:10:46,883-Speed 819.86 samples/sec   Loss 5.9784   LearningRate 0.000751   Epoch: 7   Global Step: 10340   Fp16 Grad Scale: 131072   Required: 56 hours
Training: 2023-02-25 19:11:36,846-Speed 819.81 samples/sec   Loss 5.9245   LearningRate 0.000750   Epoch: 7   Global Step: 10350   Fp16 Grad Scale: 262144   Required: 56 hours
Training: 2023-02-25 19:12:26,773-Speed 820.41 samples/sec   Loss 6.1087   LearningRate 0.000750   Epoch: 7   Global Step: 10360   Fp16 Grad Scale: 131072   Required: 56 hours
Training: 2023-02-25 19:13:16,674-Speed 820.84 samples/sec   Loss 6.1563   LearningRate 0.000749   Epoch: 7   Global Step: 10370   Fp16 Grad Scale: 131072   Required: 56 hours
Training: 2023-02-25 19:14:06,651-Speed 819.58 samples/sec   Loss 6.0735   LearningRate 0.000749   Epoch: 7   Global Step: 10380   Fp16 Grad Scale: 131072   Required: 56 hours
Training: 2023-02-25 19:14:57,384-Speed 807.38 samples/sec   Loss 6.1591   LearningRate 0.000749   Epoch: 7   Global Step: 10390   Fp16 Grad Scale: 131072   Required: 56 hours
Training: 2023-02-25 19:15:48,336-Speed 803.91 samples/sec   Loss 5.9534   LearningRate 0.000748   Epoch: 7   Global Step: 10400   Fp16 Grad Scale: 131072   Required: 56 hours
Training: 2023-02-25 19:16:39,293-Speed 803.82 samples/sec   Loss 6.1311   LearningRate 0.000748   Epoch: 7   Global Step: 10410   Fp16 Grad Scale: 131072   Required: 56 hours
Training: 2023-02-25 19:17:30,212-Speed 804.43 samples/sec   Loss 6.1330   LearningRate 0.000748   Epoch: 7   Global Step: 10420   Fp16 Grad Scale: 131072   Required: 56 hours
Training: 2023-02-25 19:18:21,167-Speed 803.85 samples/sec   Loss 6.1570   LearningRate 0.000747   Epoch: 7   Global Step: 10430   Fp16 Grad Scale: 131072   Required: 56 hours
Training: 2023-02-25 19:19:12,075-Speed 804.60 samples/sec   Loss 6.0657   LearningRate 0.000747   Epoch: 7   Global Step: 10440   Fp16 Grad Scale: 131072   Required: 56 hours
Training: 2023-02-25 19:20:02,931-Speed 805.44 samples/sec   Loss 6.0937   LearningRate 0.000746   Epoch: 7   Global Step: 10450   Fp16 Grad Scale: 131072   Required: 56 hours
Training: 2023-02-25 19:20:53,783-Speed 805.47 samples/sec   Loss 6.1601   LearningRate 0.000746   Epoch: 7   Global Step: 10460   Fp16 Grad Scale: 131072   Required: 56 hours
Training: 2023-02-25 19:21:44,657-Speed 805.14 samples/sec   Loss 6.1213   LearningRate 0.000746   Epoch: 7   Global Step: 10470   Fp16 Grad Scale: 131072   Required: 56 hours
Training: 2023-02-25 19:22:35,590-Speed 804.21 samples/sec   Loss 6.0929   LearningRate 0.000745   Epoch: 7   Global Step: 10480   Fp16 Grad Scale: 131072   Required: 56 hours
Training: 2023-02-25 19:23:26,511-Speed 804.38 samples/sec   Loss 6.0926   LearningRate 0.000745   Epoch: 7   Global Step: 10490   Fp16 Grad Scale: 131072   Required: 56 hours
Training: 2023-02-25 19:24:17,445-Speed 804.19 samples/sec   Loss 6.1501   LearningRate 0.000745   Epoch: 7   Global Step: 10500   Fp16 Grad Scale: 131072   Required: 56 hours
Training: 2023-02-25 19:25:08,370-Speed 804.33 samples/sec   Loss 6.1687   LearningRate 0.000744   Epoch: 7   Global Step: 10510   Fp16 Grad Scale: 131072   Required: 56 hours
Training: 2023-02-25 19:25:59,326-Speed 803.84 samples/sec   Loss 6.2168   LearningRate 0.000744   Epoch: 7   Global Step: 10520   Fp16 Grad Scale: 131072   Required: 56 hours
Training: 2023-02-25 19:26:50,238-Speed 804.53 samples/sec   Loss 6.1089   LearningRate 0.000743   Epoch: 7   Global Step: 10530   Fp16 Grad Scale: 131072   Required: 56 hours
Training: 2023-02-25 19:27:41,068-Speed 805.85 samples/sec   Loss 6.1343   LearningRate 0.000743   Epoch: 7   Global Step: 10540   Fp16 Grad Scale: 131072   Required: 56 hours
Training: 2023-02-25 19:28:30,972-Speed 820.79 samples/sec   Loss 6.1752   LearningRate 0.000743   Epoch: 7   Global Step: 10550   Fp16 Grad Scale: 131072   Required: 56 hours
Training: 2023-02-25 19:29:20,876-Speed 820.78 samples/sec   Loss 6.1582   LearningRate 0.000742   Epoch: 7   Global Step: 10560   Fp16 Grad Scale: 262144   Required: 56 hours
Training: 2023-02-25 19:30:10,729-Speed 821.63 samples/sec   Loss 6.2378   LearningRate 0.000742   Epoch: 7   Global Step: 10570   Fp16 Grad Scale: 131072   Required: 56 hours
Training: 2023-02-25 19:31:00,667-Speed 820.23 samples/sec   Loss 6.1249   LearningRate 0.000741   Epoch: 7   Global Step: 10580   Fp16 Grad Scale: 131072   Required: 56 hours
Training: 2023-02-25 19:31:50,643-Speed 819.60 samples/sec   Loss 6.1030   LearningRate 0.000741   Epoch: 7   Global Step: 10590   Fp16 Grad Scale: 131072   Required: 56 hours
Training: 2023-02-25 19:32:40,632-Speed 819.39 samples/sec   Loss 6.1056   LearningRate 0.000741   Epoch: 7   Global Step: 10600   Fp16 Grad Scale: 131072   Required: 56 hours
Training: 2023-02-25 19:33:30,655-Speed 818.84 samples/sec   Loss 6.2023   LearningRate 0.000740   Epoch: 7   Global Step: 10610   Fp16 Grad Scale: 131072   Required: 56 hours
Training: 2023-02-25 19:34:20,600-Speed 820.11 samples/sec   Loss 6.1552   LearningRate 0.000740   Epoch: 7   Global Step: 10620   Fp16 Grad Scale: 131072   Required: 56 hours
Training: 2023-02-25 19:35:10,533-Speed 820.31 samples/sec   Loss 6.1607   LearningRate 0.000740   Epoch: 7   Global Step: 10630   Fp16 Grad Scale: 131072   Required: 56 hours
Training: 2023-02-25 19:36:00,489-Speed 819.94 samples/sec   Loss 6.1783   LearningRate 0.000739   Epoch: 7   Global Step: 10640   Fp16 Grad Scale: 131072   Required: 56 hours
Training: 2023-02-25 19:36:50,408-Speed 820.54 samples/sec   Loss 6.1101   LearningRate 0.000739   Epoch: 7   Global Step: 10650   Fp16 Grad Scale: 131072   Required: 56 hours
Training: 2023-02-25 19:37:40,366-Speed 819.90 samples/sec   Loss 6.2000   LearningRate 0.000738   Epoch: 7   Global Step: 10660   Fp16 Grad Scale: 131072   Required: 56 hours
Training: 2023-02-25 19:38:30,311-Speed 820.12 samples/sec   Loss 6.2645   LearningRate 0.000738   Epoch: 7   Global Step: 10670   Fp16 Grad Scale: 131072   Required: 56 hours
Training: 2023-02-25 19:39:20,264-Speed 819.99 samples/sec   Loss 6.1018   LearningRate 0.000738   Epoch: 7   Global Step: 10680   Fp16 Grad Scale: 131072   Required: 56 hours
Training: 2023-02-25 19:40:10,226-Speed 819.83 samples/sec   Loss 6.1681   LearningRate 0.000737   Epoch: 7   Global Step: 10690   Fp16 Grad Scale: 131072   Required: 56 hours
Training: 2023-02-25 19:41:00,151-Speed 820.43 samples/sec   Loss 6.1786   LearningRate 0.000737   Epoch: 7   Global Step: 10700   Fp16 Grad Scale: 131072   Required: 56 hours
Training: 2023-02-25 19:41:50,098-Speed 820.09 samples/sec   Loss 6.2586   LearningRate 0.000737   Epoch: 7   Global Step: 10710   Fp16 Grad Scale: 131072   Required: 56 hours
Training: 2023-02-25 19:42:40,058-Speed 819.86 samples/sec   Loss 6.1218   LearningRate 0.000736   Epoch: 7   Global Step: 10720   Fp16 Grad Scale: 131072   Required: 56 hours
Training: 2023-02-25 19:43:30,071-Speed 819.00 samples/sec   Loss 6.1938   LearningRate 0.000736   Epoch: 7   Global Step: 10730   Fp16 Grad Scale: 131072   Required: 56 hours
Training: 2023-02-25 19:44:20,068-Speed 819.26 samples/sec   Loss 6.2846   LearningRate 0.000735   Epoch: 7   Global Step: 10740   Fp16 Grad Scale: 131072   Required: 56 hours
Training: 2023-02-25 19:45:10,042-Speed 819.65 samples/sec   Loss 6.3125   LearningRate 0.000735   Epoch: 7   Global Step: 10750   Fp16 Grad Scale: 131072   Required: 56 hours
